"","Fecha","Numero_de_Semana","Mes","Ano","Campaña","Grano","Sector","Total_Comprado","Total_a_Fijar","Total_Fijado","DJVE_Acumuladas","Total_sin_Precio","Total_con_Precio","Ano_Campaña","Ano_Mes","id"
"15229",2016-02-10,7,2,2016,"14/15","Girasol","Total",2642.6,616.7,497.1,52,119.6,2523,2015,20162,111
"15230",2016-02-10,7,2,2016,"15/16","Girasol","Total",764.9,222.9,101.4,0,121.5,643.4,2016,20162,59
"15231",2016-02-10,7,2,2016,"14/15","Maíz","Total",19966.1,4664.5,2917.5,15830.4,1747,18219.1,2015,20162,111
"15232",2016-02-10,7,2,2016,"15/16","Maíz","Total",5271,650.3,234.3,0,416,4855,2016,20162,59
"15233",2016-02-10,7,2,2016,"14/15","Soja","Total",53257.7,19199.4,16976.7,10954.1,2222.7,51035,2015,20162,111
"15234",2016-02-10,7,2,2016,"15/16","Soja","Total",4775.3,3965,266.3,0,3698.7,1076.6,2016,20162,59
"15235",2016-02-10,7,2,2016,"14/15","Sorgo","Total",806.5,38.8,34.1,928.8,4.7,801.8,2015,20162,111
"15236",2016-02-10,7,2,2016,"15/16","Sorgo","Total",23,4.1,0.1,NA,4,19,2016,20162,59
"15237",2016-02-10,7,2,2016,"14/15","Trigo","Total",13667.8,2215.7,1248.7,3970.5,967,12700.8,2015,20162,111
"15238",2016-02-10,7,2,2016,"15/16","Trigo","Total",3748.8,473.8,189.5,1224,284.3,3464.5,2016,20162,59
"15239",2016-02-17,8,2,2016,"14/15","Cebada Cervecera","Total",1411.2,33.1,22.6,840.6,10.5,1400.7,2015,20162,112
"15240",2016-02-17,8,2,2016,"15/16","Cebada Cervecera","Total",431.2,59.9,35.9,0,24,407.2,2016,20162,60
"15241",2016-02-17,8,2,2016,"14/15","Cebada Forrajera","Total",640.6,33.5,15.7,639.9,17.8,622.8,2015,20162,112
"15242",2016-02-17,8,2,2016,"15/16","Cebada Forrajera","Total",883.9,22.4,15.9,0,6.5,877.4,2016,20162,60
"15243",2016-02-17,8,2,2016,"14/15","Girasol","Total",2648.3,616.9,498.4,0,118.5,2529.8,2015,20162,112
"15244",2016-02-17,8,2,2016,"15/16","Girasol","Total",864.2,248.7,111,0,137.7,726.5,2016,20162,60
"15245",2016-02-17,8,2,2016,"14/15","Maíz","Total",20249.8,4716.1,2943.4,16443.4,1772.7,18477.1,2015,20162,112
"15246",2016-02-17,8,2,2016,"15/16","Maíz","Total",5602,734,241.4,0,492.6,5109.4,2016,20162,60
"15247",2016-02-17,8,2,2016,"14/15","Soja","Total",53904.1,19205.8,17132.7,10984.1,2073.1,51831,2015,20162,112
"15248",2016-02-17,8,2,2016,"15/16","Soja","Total",5840.2,4801.4,356.7,0,4444.7,1395.5,2016,20162,60
"15249",2016-02-17,8,2,2016,"14/15","Sorgo","Total",810.2,38.8,34.1,928.8,4.7,805.5,2015,20162,112
"15250",2016-02-17,8,2,2016,"15/16","Sorgo","Total",27.3,4.1,0.1,0,4,23.3,2016,20162,60
"15251",2016-02-17,8,2,2016,"14/15","Trigo","Total",13728.7,2216.9,1252.3,3970.5,964.6,12764.1,2015,20162,112
"15252",2016-02-17,8,2,2016,"15/16","Trigo","Total",4039.5,490.8,199.9,1453,290.9,3748.6,2016,20162,60
"15253",2016-02-24,9,2,2016,"14/15","Cebada Cervecera","Total",1440.4,150.4,104.1,840.6,46.3,1394.1,2015,20162,113
"15254",2016-02-24,9,2,2016,"15/16","Cebada Cervecera","Total",488.7,301,156.4,0,144.6,344.1,2016,20162,61
"15255",2016-02-24,9,2,2016,"14/15","Cebada Forrajera","Total",640.7,33.5,16.7,639.9,16.8,623.9,2015,20162,113
"15256",2016-02-24,9,2,2016,"15/16","Cebada Forrajera","Total",930.1,22.8,18.2,0,4.6,925.5,2016,20162,61
"15257",2016-02-24,9,2,2016,"14/15","Girasol","Total",2687.7,617.1,498.9,0,118.2,2569.5,2015,20162,113
"15258",2016-02-24,9,2,2016,"15/16","Girasol","Total",1075.6,269.6,113.4,0,156.2,919.4,2016,20162,61
"15259",2016-02-24,9,2,2016,"14/15","Maíz","Total",20669.9,5540.1,3359.8,17174.4,2180.3,18489.6,2015,20162,113
"15260",2016-02-24,9,2,2016,"15/16","Maíz","Total",5917.8,792,246.3,0,545.7,5372.1,2016,20162,61
"15261",2016-02-24,9,2,2016,"14/15","Soja","Total",54745.7,19265.8,17262.6,10984.1,2003.2,52742.5,2015,20162,113
"15262",2016-02-24,9,2,2016,"15/16","Soja","Total",6886.6,5573.7,460,0,5113.7,1772.9,2016,20162,61
"15263",2016-02-24,9,2,2016,"14/15","Sorgo","Total",819.4,39.9,35.1,928.8,4.8,814.6,2015,20162,113
"15264",2016-02-24,9,2,2016,"15/16","Sorgo","Total",53.3,5.5,0.1,0,5.4,47.9,2016,20162,61
"15265",2016-02-24,9,2,2016,"14/15","Trigo","Total",13760.6,2219.1,1254.1,3970.5,965,12795.6,2015,20162,113
"15266",2016-02-24,9,2,2016,"15/16","Trigo","Total",4280.8,510.7,206.8,1928,303.9,3976.9,2016,20162,61
"15267",2016-03-02,10,3,2016,"14/15","Cebada Cervecera","Total",1440.4,33.4,22.6,840.6,10.8,1429.6,2015,20163,114
"15268",2016-03-02,10,3,2016,"15/16","Cebada Cervecera","Total",488.7,61,43.1,0,17.9,470.8,2016,20163,62
"15269",2016-03-02,10,3,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20163,114
"15270",2016-03-02,10,3,2016,"15/16","Cebada Forrajera","Total",1011.1,23.1,22.6,0,0.5,1010.6,2016,20163,62
"15271",2016-03-02,10,3,2016,"14/15","Girasol","Total",2693.6,617.6,506.4,0,111.2,2582.4,2015,20163,114
"15272",2016-03-02,10,3,2016,"15/16","Girasol","Total",1359.9,315.8,132.4,0,183.4,1176.5,2016,20163,62
"15273",2016-03-02,10,3,2016,"14/15","Maíz","Total",20669.9,4735.9,2989,17191.9,1746.9,18923,2015,20163,114
"15274",2016-03-02,10,3,2016,"15/16","Maíz","Total",6192.6,778.3,248.9,133,529.4,5663.2,2016,20163,62
"15275",2016-03-02,10,3,2016,"14/15","Soja","Total",55207.3,19293.4,17369.4,10984.1,1924,53283.3,2015,20163,114
"15276",2016-03-02,10,3,2016,"15/16","Soja","Total",7568.6,5948.5,546.1,0,5402.4,2166.2,2016,20163,62
"15277",2016-03-02,10,3,2016,"14/15","Sorgo","Total",819.4,38.8,35.6,949.7,3.2,816.2,2015,20163,114
"15278",2016-03-02,10,3,2016,"15/16","Sorgo","Total",78.4,7.7,0.1,0,7.6,70.8,2016,20163,62
"15279",2016-03-02,10,3,2016,"14/15","Trigo","Total",13779.7,2221.4,1259.6,3970.5,961.8,12817.9,2015,20163,114
"15280",2016-03-02,10,3,2016,"15/16","Trigo","Total",4598.3,523.2,222.3,2279.6,300.9,4297.4,2016,20163,62
"15281",2016-03-09,11,3,2016,"14/15","Cebada Cervecera","Total",1440.4,33.4,22.7,840.6,10.7,1429.7,2015,20163,115
"15282",2016-03-09,11,3,2016,"15/16","Cebada Cervecera","Total",505.3,61,45.5,0,15.5,489.8,2016,20163,63
"15283",2016-03-09,11,3,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20163,115
"15284",2016-03-09,11,3,2016,"15/16","Cebada Forrajera","Total",1065.1,24.3,23.4,0,0.900000000000002,1064.2,2016,20163,63
"15285",2016-03-09,11,3,2016,"14/15","Girasol","Total",2694.3,617.6,506.4,0,111.2,2583.1,2015,20163,115
"15286",2016-03-09,11,3,2016,"15/16","Girasol","Total",1461.7,315.8,132.4,0,183.4,1278.3,2016,20163,63
"15287",2016-03-09,11,3,2016,"14/15","Maíz","Total",20839.3,4740.3,3034.1,17191.9,1706.2,19133.1,2015,20163,115
"15288",2016-03-09,11,3,2016,"15/16","Maíz","Total",6668.9,808.4,260.4,985,548,6120.9,2016,20163,63
"15289",2016-03-09,11,3,2016,"14/15","Soja","Total",55505.5,19281,17364.9,10984.1,1916.1,53589.4,2015,20163,115
"15290",2016-03-09,11,3,2016,"15/16","Soja","Total",9203.8,6490.4,604.9,0,5885.5,3318.3,2016,20163,63
"15291",2016-03-09,11,3,2016,"14/15","Sorgo","Total",827.2,38.8,37.6,949.7,1.2,826,2015,20163,115
"15292",2016-03-09,11,3,2016,"15/16","Sorgo","Total",100,8.7,0.1,0,8.6,91.4,2016,20163,63
"15293",2016-03-09,11,3,2016,"14/15","Trigo","Total",13842.7,2223.4,1260,3970.5,963.4,12879.3,2015,20163,115
"15294",2016-03-09,11,3,2016,"15/16","Trigo","Total",4828,528.3,222.9,2478.6,305.4,4522.6,2016,20163,63
"15295",2016-03-16,12,3,2016,"14/15","Cebada Cervecera","Total",1287,33.4,22.7,882.2,10.7,1276.3,2015,20163,116
"15296",2016-03-16,12,3,2016,"15/16","Cebada Cervecera","Total",522.1,61,45.5,11.5,15.5,506.6,2016,20163,64
"15297",2016-03-16,12,3,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20163,116
"15298",2016-03-16,12,3,2016,"15/16","Cebada Forrajera","Total",1093.1,24.3,23.4,88.3,0.900000000000002,1092.2,2016,20163,64
"15299",2016-03-16,12,3,2016,"14/15","Girasol","Total",2694.8,617.7,510.2,0,107.5,2587.3,2015,20163,116
"15300",2016-03-16,12,3,2016,"15/16","Girasol","Total",1550.4,350.7,147.1,0,203.6,1346.8,2016,20163,64
"15301",2016-03-16,12,3,2016,"14/15","Maíz","Total",20962.5,4746.7,3056.9,17191.9,1689.8,19272.7,2015,20163,116
"15302",2016-03-16,12,3,2016,"15/16","Maíz","Total",7600.5,1059.5,370.2,1490,689.3,6911.2,2016,20163,64
"15303",2016-03-16,12,3,2016,"14/15","Soja","Total",55874.5,19570.3,17666.5,10984.1,1903.8,53970.7,2015,20163,116
"15304",2016-03-16,12,3,2016,"15/16","Soja","Total",11570.8,8666.6,1018.6,0,7648,3922.8,2016,20163,64
"15305",2016-03-16,12,3,2016,"14/15","Sorgo","Total",829.6,38.8,37.6,949.7,1.2,828.4,2015,20163,116
"15306",2016-03-16,12,3,2016,"15/16","Sorgo","Total",117.9,8.7,0.1,0,8.6,109.3,2016,20163,64
"15307",2016-03-16,12,3,2016,"14/15","Trigo","Total",13882.4,2229.8,1265.4,3970.5,964.4,12918,2015,20163,116
"15308",2016-03-16,12,3,2016,"15/16","Trigo","Total",5056.9,554,239.6,2932.6,314.4,4742.5,2016,20163,64
"15309",2016-03-23,13,3,2016,"14/15","Cebada Cervecera","Total",1287,33.4,22.7,882.2,10.7,1276.3,2015,20163,117
"15310",2016-03-23,13,3,2016,"15/16","Cebada Cervecera","Total",533.5,61,45.5,11.5,15.5,518,2016,20163,65
"15311",2016-03-23,13,3,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20163,117
"15312",2016-03-23,13,3,2016,"15/16","Cebada Forrajera","Total",1139.5,24.3,23.4,88.3,0.900000000000002,1138.6,2016,20163,65
"15313",2016-03-23,13,3,2016,"14/15","Girasol","Total",2696,617.7,512.1,0,105.6,2590.4,2015,20163,117
"15314",2016-03-23,13,3,2016,"15/16","Girasol","Total",1606.4,358.5,153.3,0,205.2,1401.2,2016,20163,65
"15315",2016-03-23,13,3,2016,"14/15","Maíz","Total",21017.2,4748.8,3061,17191.9,1687.8,19329.4,2015,20163,117
"15316",2016-03-23,13,3,2016,"15/16","Maíz","Total",8237.5,1071.6,410,2150,661.6,7575.9,2016,20163,65
"15317",2016-03-23,13,3,2016,"14/15","Soja","Total",55937.3,19578.4,17696.1,10984.1,1882.3,54055,2015,20163,117
"15318",2016-03-23,13,3,2016,"15/16","Soja","Total",13411,9814.2,1253.2,0,8561,4850,2016,20163,65
"15319",2016-03-23,13,3,2016,"14/15","Sorgo","Total",834.4,40.5,37.6,949.7,2.9,831.5,2015,20163,117
"15320",2016-03-23,13,3,2016,"15/16","Sorgo","Total",133.3,11,0.1,0,10.9,122.4,2016,20163,65
"15321",2016-03-23,13,3,2016,"14/15","Trigo","Total",13911.3,2231.7,1269.1,3970.5,962.6,12948.7,2015,20163,117
"15322",2016-03-23,13,3,2016,"15/16","Trigo","Total",5289.1,569.5,250.3,3209.6,319.2,4969.9,2016,20163,65
"15323",2016-03-30,14,3,2016,"14/15","Cebada Cervecera","Total",1287,150.7,104.2,882.2,46.5,1240.5,2015,20163,118
"15324",2016-03-30,14,3,2016,"15/16","Cebada Cervecera","Total",545.9,302.8,185.3,11.5,117.5,428.4,2016,20163,66
"15325",2016-03-30,14,3,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20163,118
"15326",2016-03-30,14,3,2016,"15/16","Cebada Forrajera","Total",1168.6,24.3,24.3,88.3,0,1168.6,2016,20163,66
"15327",2016-03-30,14,3,2016,"14/15","Girasol","Total",2696.9,617.7,512.7,0,105,2591.9,2015,20163,118
"15328",2016-03-30,14,3,2016,"15/16","Girasol","Total",1646.4,367.1,158.2,0,208.9,1437.5,2016,20163,66
"15329",2016-03-30,14,3,2016,"14/15","Maíz","Total",21140.3,5588.9,3478.2,17191.9,2110.7,19029.6,2015,20163,118
"15330",2016-03-30,14,3,2016,"15/16","Maíz","Total",8882.4,1184.5,463.1,2690,721.4,8161,2016,20163,66
"15331",2016-03-30,14,3,2016,"14/15","Soja","Total",55986.7,19586.5,17713.6,11016.7,1872.9,54113.8,2015,20163,118
"15332",2016-03-30,14,3,2016,"15/16","Soja","Total",14572.5,10145.7,1420.6,0,8725.1,5847.4,2016,20163,66
"15333",2016-03-30,14,3,2016,"14/15","Sorgo","Total",35.7,42,38.4,949.7,3.6,32.1,2015,20163,118
"15334",2016-03-30,14,3,2016,"15/16","Sorgo","Total",151,12.4,0.1,30,12.3,138.7,2016,20163,66
"15335",2016-03-30,14,3,2016,"14/15","Trigo","Total",13938.2,2238.4,1274.9,3887.5,963.5,12974.7,2015,20163,118
"15336",2016-03-30,14,3,2016,"15/16","Trigo","Total",5483.2,584.3,260.1,3541.6,324.2,5159,2016,20163,66
"15337",2016-04-06,15,4,2016,"14/15","Cebada Cervecera","Total",1287,33.4,22.7,882.2,10.7,1276.3,2015,20164,119
"15338",2016-04-06,15,4,2016,"15/16","Cebada Cervecera","Total",545.9,61,45.8,11.5,15.2,530.7,2016,20164,67
"15339",2016-04-06,15,4,2016,"14/15","Cebada Forrajera","Total",640.9,33.5,17.2,639.9,16.3,624.6,2015,20164,119
"15340",2016-04-06,15,4,2016,"15/16","Cebada Forrajera","Total",1201.7,25.9,25.9,88.3,0,1201.7,2016,20164,67
"15341",2016-04-06,15,4,2016,"14/15","Girasol","Total",2697.9,617.9,514.1,0,103.8,2594.1,2015,20164,119
"15342",2016-04-06,15,4,2016,"15/16","Girasol","Total",1717.3,388,167,0,221,1496.3,2016,20164,67
"15343",2016-04-06,15,4,2016,"14/15","Maíz","Total",21140.3,4749.8,3110,17191.9,1639.8,19500.5,2015,20164,119
"15344",2016-04-06,15,4,2016,"15/16","Maíz","Total",9058,1125.6,474,3183,651.6,8406.4,2016,20164,67
"15345",2016-04-06,15,4,2016,"14/15","Soja","Total",56069.1,19611,17732.7,11016.7,1878.3,54190.8,2015,20164,119
"15346",2016-04-06,15,4,2016,"15/16","Soja","Total",15429.5,10349.2,1557.8,13,8791.4,6638.1,2016,20164,67
"15347",2016-04-06,15,4,2016,"14/15","Sorgo","Total",35.7,40.9,37.6,949.7,3.3,32.4,2015,20164,119
"15348",2016-04-06,15,4,2016,"15/16","Sorgo","Total",152.1,11,0.1,30,10.9,141.2,2016,20164,67
"15349",2016-04-06,15,4,2016,"14/15","Trigo","Total",13967.5,2240.8,1286.7,3887.5,954.1,13013.4,2015,20164,119
"15350",2016-04-06,15,4,2016,"15/16","Trigo","Total",5704,594.8,288.8,3923,306,5398,2016,20164,67
"15351",2016-04-13,16,4,2016,"15/16","Cebada Cervecera","Total",577.5,61,45.8,249.7,15.2,562.3,2016,20164,68
"15352",2016-04-13,16,4,2016,"15/16","Cebada Forrajera","Total",1227.9,27,27,984.2,0,1227.9,2016,20164,68
"15353",2016-04-13,16,4,2016,"14/15","Girasol","Total",2704.5,618,514.1,0,103.9,2600.6,2015,20164,120
"15354",2016-04-13,16,4,2016,"15/16","Girasol","Total",1750.2,393.7,179.2,37,214.5,1535.7,2016,20164,68
"15355",2016-04-13,16,4,2016,"14/15","Maíz","Total",6274.2,4751.1,3110,19100,1641.1,4633.1,2015,20164,120
"15356",2016-04-13,16,4,2016,"15/16","Maíz","Total",9520.4,1135.1,505.2,3805,629.9,8890.5,2016,20164,68
"15357",2016-04-13,16,4,2016,"14/15","Soja","Total",56069.1,19628.3,17753.6,11500,1874.7,54194.4,2015,20164,120
"15358",2016-04-13,16,4,2016,"15/16","Soja","Total",16598.4,10740.1,1803,13,8937.1,7661.3,2016,20164,68
"15359",2016-04-13,16,4,2016,"14/15","Sorgo","Total",35.7,40.9,37.6,949.7,3.3,32.4,2015,20164,120
"15360",2016-04-13,16,4,2016,"15/16","Sorgo","Total",155.7,11,0.1,30,10.9,144.8,2016,20164,68
"15361",2016-04-13,16,4,2016,"14/15","Trigo","Total",13997.3,2242.8,1286.7,4400,956.1,13041.2,2015,20164,120
"15362",2016-04-13,16,4,2016,"15/16","Trigo","Total",5928,616.7,302.5,3923,314.2,5613.8,2016,20164,68
"15363",2016-04-20,17,4,2016,"15/16","Cebada Cervecera","Total",595.9,61,46,249.7,15,580.9,2016,20164,69
"15364",2016-04-20,17,4,2016,"15/16","Cebada Forrajera","Total",1246.8,27.6,27.6,984.2,0,1246.8,2016,20164,69
"15365",2016-04-20,17,4,2016,"14/15","Girasol","Total",2704.5,618,514.1,0,103.9,2600.6,2015,20164,121
"15366",2016-04-20,17,4,2016,"15/16","Girasol","Total",1754.1,394.1,179.2,37,214.9,1539.2,2016,20164,69
"15367",2016-04-20,17,4,2016,"14/15","Maíz","Total",6274.2,4751.3,3110,19100,1641.3,4632.9,2015,20164,121
"15368",2016-04-20,17,4,2016,"15/16","Maíz","Total",10158.1,1166.7,549.6,3805,617.1,9541,2016,20164,69
"15369",2016-04-20,17,4,2016,"14/15","Soja","Total",56136.1,19637.6,17787.4,11500,1850.2,54285.9,2015,20164,121
"15370",2016-04-20,17,4,2016,"15/16","Soja","Total",17780.6,10883.7,2243.3,69.6,8640.4,9140.2,2016,20164,69
"15371",2016-04-20,17,4,2016,"14/15","Sorgo","Total",35.7,40.9,37.6,949.7,3.3,32.4,2015,20164,121
"15372",2016-04-20,17,4,2016,"15/16","Sorgo","Total",164.2,11,0.1,33.1,10.9,153.3,2016,20164,69
"15373",2016-04-20,17,4,2016,"14/15","Trigo","Total",14010.2,2247.4,1286.7,4400,960.7,13049.5,2015,20164,121
"15374",2016-04-20,17,4,2016,"15/16","Trigo","Total",6179,627.1,312.4,3923,314.7,5864.3,2016,20164,69
"15375",2016-04-27,18,4,2016,"15/16","Cebada Cervecera","Total",645.6,61,48.7,249.7,12.3,633.3,2016,20164,70
"15376",2016-04-27,18,4,2016,"15/16","Cebada Forrajera","Total",1263.4,27.7,27.6,984.2,0.0999999999999979,1263.3,2016,20164,70
"15377",2016-04-27,18,4,2016,"14/15","Girasol","Total",2706,618.1,514.1,0,104,2602,2015,20164,122
"15378",2016-04-27,18,4,2016,"15/16","Girasol","Total",1771.2,398.6,186,138.3,212.6,1558.6,2016,20164,70
"15379",2016-04-27,18,4,2016,"14/15","Maíz","Total",6274.2,4751.6,3110,19100,1641.6,4632.6,2015,20164,122
"15380",2016-04-27,18,4,2016,"15/16","Maíz","Total",10499.1,1170.8,559.5,4802.5,611.3,9887.8,2016,20164,70
"15381",2016-04-27,18,4,2016,"14/15","Soja","Total",56257.1,19639,17827,11500,1812,54445.1,2015,20164,122
"15382",2016-04-27,18,4,2016,"15/16","Soja","Total",19206.3,11100.5,2771.2,361.1,8329.3,10877,2016,20164,70
"15383",2016-04-27,18,4,2016,"15/16","Sorgo","Total",168.1,11,0.1,33.1,10.9,157.2,2016,20164,70
"15384",2016-04-27,18,4,2016,"14/15","Trigo","Total",14026.1,2249.1,1286.7,4400,962.4,13063.7,2015,20164,122
"15385",2016-04-27,18,4,2016,"15/16","Trigo","Total",6324.6,636.6,323.9,4566.2,312.7,6011.9,2016,20164,70
"15386",2016-05-04,19,5,2016,"14/15","Cebada Cervecera","Total",1287,117.3,81.5,882.2,35.8,1251.2,2015,20165,123
"15387",2016-05-04,19,5,2016,"15/16","Cebada Cervecera","Total",700.3,304.6,211,384.2,93.6,606.7,2016,20165,71
"15388",2016-05-04,19,5,2016,"15/16","Cebada Forrajera","Total",1271.2,27.7,27.6,1336.5,0.0999999999999979,1271.1,2016,20165,71
"15389",2016-05-04,19,5,2016,"14/15","Girasol","Total",2706,618.1,514.1,0,104,2602,2015,20165,123
"15390",2016-05-04,19,5,2016,"15/16","Girasol","Total",1802.9,399.5,191.8,138.3,207.7,1595.2,2016,20165,71
"15391",2016-05-04,19,5,2016,"14/15","Maíz","Total",6274.2,5602.1,3513,19100,2089.1,4185.1,2015,20165,123
"15392",2016-05-04,19,5,2016,"15/16","Maíz","Total",11076.8,1321.3,607.8,4802.5,713.5,10363.3,2016,20165,71
"15393",2016-05-04,19,5,2016,"14/15","Soja","Total",56258.1,19638.9,17849.3,11500,1789.6,54468.5,2015,20165,123
"15394",2016-05-04,19,5,2016,"15/16","Soja","Total",20619,11267.7,3247.1,361.1,8020.6,12598.4,2016,20165,71
"15395",2016-05-04,19,5,2016,"14/15","Sorgo","Total",35.7,1.1,0.8,949.7,0.3,35.4,2015,20165,123
"15396",2016-05-04,19,5,2016,"15/16","Sorgo","Total",176,12.5,0.1,33.1,12.4,163.6,2016,20165,71
"15397",2016-05-04,19,5,2016,"14/15","Trigo","Total",14026.1,2249.1,1286.7,4400,962.4,13063.7,2015,20165,123
"15398",2016-05-04,19,5,2016,"15/16","Trigo","Total",6491.4,643.5,340.9,4566.2,302.6,6188.8,2016,20165,71
"15399",2016-05-11,20,5,2016,"15/16","Cebada Cervecera","Total",700.3,61,50.4,384.2,10.6,689.7,2016,20165,72
"15400",2016-05-11,20,5,2016,"15/16","Cebada Forrajera","Total",1281.3,27.7,27.6,1336.5,0.0999999999999979,1281.2,2016,20165,72
"15401",2016-05-11,20,5,2016,"15/16","Girasol","Total",1826.9,406.7,203.7,139.3,203,1623.9,2016,20165,72
"15402",2016-05-11,20,5,2016,"15/16","Maíz","Total",11076.8,1202.8,597.2,5385.1,605.6,10471.2,2016,20165,72
"15403",2016-05-11,20,5,2016,"14/15","Soja","Total",40988.7,19638.9,17863.6,11500,1775.3,39213.4,2015,20165,124
"15404",2016-05-11,20,5,2016,"15/16","Soja","Total",22146,10969.4,3635.5,985,7333.9,14812.1,2016,20165,72
"15405",2016-05-11,20,5,2016,"15/16","Sorgo","Total",176.9,11,0.1,33.1,10.9,166,2016,20165,72
"15406",2016-05-11,20,5,2016,"15/16","Trigo","Total",6704.1,651.8,348.9,5115.6,302.9,6401.2,2016,20165,72
"15407",2016-05-18,21,5,2016,"15/16","Cebada Cervecera","Total",808.8,61,50.7,384.2,10.3,798.5,2016,20165,73
"15408",2016-05-18,21,5,2016,"15/16","Cebada Forrajera","Total",1286.2,27.7,27.6,1336.5,0.0999999999999979,1286.1,2016,20165,73
"15409",2016-05-18,21,5,2016,"15/16","Girasol","Total",1843.1,409.4,212.6,139.3,196.8,1646.3,2016,20165,73
"15410",2016-05-18,21,5,2016,"15/16","Maíz","Total",11299.6,1223.7,603.4,5385.1,620.3,10679.3,2016,20165,73
"15411",2016-05-18,21,5,2016,"14/15","Soja","Total",40988.7,19623,17869.3,11500,1753.7,39235,2015,20165,125
"15412",2016-05-18,21,5,2016,"15/16","Soja","Total",23179.1,11139.7,4056.7,985,7083,16096.1,2016,20165,73
"15413",2016-05-18,21,5,2016,"15/16","Sorgo","Total",184.5,11,0.1,33.1,10.9,173.6,2016,20165,73
"15414",2016-05-18,21,5,2016,"15/16","Trigo","Total",6835.6,661,360.7,5115.6,300.3,6535.3,2016,20165,73
"15415",2016-05-24,22,5,2016,"15/16","Cebada Cervecera","Total",826.5,61,51.2,384.2,9.8,816.7,2016,20165,74
"15416",2016-05-24,22,5,2016,"15/16","Cebada Forrajera","Total",1290.9,27.7,27.6,1336.5,0.0999999999999979,1290.8,2016,20165,74
"15417",2016-05-24,22,5,2016,"15/16","Girasol","Total",1853.4,410.5,217.4,141.3,193.1,1660.3,2016,20165,74
"15418",2016-05-24,22,5,2016,"15/16","Maíz","Total",11469.9,1242.3,626.7,5385.1,615.6,10854.3,2016,20165,74
"15419",2016-05-24,22,5,2016,"14/15","Soja","Total",40988.7,19623,17869.3,11500,1753.7,39235,2015,20165,126
"15420",2016-05-24,22,5,2016,"15/16","Soja","Total",24334.2,11548,4467.5,985,7080.5,17253.7,2016,20165,74
"15421",2016-05-24,22,5,2016,"15/16","Sorgo","Total",191.3,11,0.2,87,10.8,180.5,2016,20165,74
"15422",2016-05-24,22,5,2016,"15/16","Trigo","Total",7023.3,670.6,375,5115.6,295.6,6727.7,2016,20165,74
"15423",2016-06-01,23,6,2016,"15/16","Cebada Cervecera","Total",863.9,310,227.3,416.6,82.7,781.2,2016,20166,75
"15424",2016-06-01,23,6,2016,"15/16","Cebada Forrajera","Total",1292.6,27.7,27.7,1517.5,0,1292.6,2016,20166,75
"15425",2016-06-01,23,6,2016,"15/16","Girasol","Total",1869.3,412,223.1,222.8,188.9,1680.4,2016,20166,75
"15426",2016-06-01,23,6,2016,"14/15","Maíz","Total",6274.2,850.5,403,19100,447.5,5826.7,2015,20166,127
"15427",2016-06-01,23,6,2016,"15/16","Maíz","Total",12039.4,1500.7,691.1,5385.1,809.6,11229.8,2016,20166,75
"15428",2016-06-01,23,6,2016,"14/15","Soja","Total",40988.7,19623,17869.3,11500,1753.7,39235,2015,20166,127
"15429",2016-06-01,23,6,2016,"15/16","Soja","Total",25609.9,11706,4893.7,2322.3,6812.3,18797.6,2016,20166,75
"15430",2016-06-01,23,6,2016,"14/15","Sorgo","Total",35.7,1.1,0.8,949.7,0.3,35.4,2015,20166,127
"15431",2016-06-01,23,6,2016,"15/16","Sorgo","Total",203.7,13.7,0.9,87.7,12.8,190.9,2016,20166,75
"15432",2016-06-01,23,6,2016,"15/16","Trigo","Total",7180.4,681.4,397.6,5613.8,283.8,6896.6,2016,20166,75
"15433",2016-06-08,24,6,2016,"15/16","Cebada Cervecera","Total",863.9,61,53,416.6,8,855.9,2016,20166,76
"15434",2016-06-08,24,6,2016,"15/16","Cebada Forrajera","Total",1298.5,27.7,27.7,1517.5,0,1298.5,2016,20166,76
"15435",2016-06-08,24,6,2016,"15/16","Girasol","Total",1884.3,414,228.7,222.8,185.3,1699,2016,20166,76
"15436",2016-06-08,24,6,2016,"15/16","Maíz","Total",12039.4,1275.4,675.4,5385.1,600,11439.4,2016,20166,76
"15437",2016-06-08,24,6,2016,"14/15","Soja","Total",40988.7,15915.8,14163.5,11500,1752.3,39236.4,2015,20166,128
"15438",2016-06-08,24,6,2016,"15/16","Soja","Total",26299.2,12202.7,5189.9,2322.3,7012.8,19286.4,2016,20166,76
"15439",2016-06-08,24,6,2016,"15/16","Sorgo","Total",205,12,0.5,87.7,11.5,193.5,2016,20166,76
"15440",2016-06-08,24,6,2016,"15/16","Trigo","Total",7332.1,690.3,411.7,5613.8,278.6,7053.5,2016,20166,76
"15441",2016-06-15,25,6,2016,"15/16","Cebada Cervecera","Total",863.9,61,53,416.6,8,855.9,2016,20166,77
"15442",2016-06-15,25,6,2016,"15/16","Cebada Forrajera","Total",1299.8,27.7,27.7,1517.5,0,1299.8,2016,20166,77
